2022-09-16 20:29:12,801 INFO  Logger.cs: 70 - 
2022-09-16 20:29:29,236 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from FrontHub-1
2022-09-16 20:29:29,236 INFO  ExportHelperExtension.cs: 1136 - Found 33 in FrontHub-1
2022-09-16 20:29:29,236 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in FrontHub-1
2022-09-16 20:29:29,236 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from base_l2-1
2022-09-16 20:29:29,236 INFO  ExportHelperExtension.cs: 1136 - Found 32 in base_l2-1
2022-09-16 20:29:29,237 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in base_l2-1
2022-09-16 20:29:29,237 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from base-1
2022-09-16 20:29:29,237 INFO  ExportHelperExtension.cs: 1136 - Found 43 in base-1
2022-09-16 20:29:29,237 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in base-1
2022-09-16 20:29:29,238 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Small Servo Controller Board-1
2022-09-16 20:29:29,238 INFO  ExportHelperExtension.cs: 1136 - Found 74 in Small Servo Controller Board-1
2022-09-16 20:29:29,238 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Small Servo Controller Board-1
2022-09-16 20:29:29,238 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from LX-224 Servo-1
2022-09-16 20:29:29,239 INFO  ExportHelperExtension.cs: 1136 - Found 64 in LX-224 Servo-1
2022-09-16 20:29:29,239 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in LX-224 Servo-1
2022-09-16 20:29:29,239 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from mid_rod-1
2022-09-16 20:29:29,259 INFO  ExportHelperExtension.cs: 1136 - Found 39 in mid_rod-1
2022-09-16 20:29:29,260 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in mid_rod-1
2022-09-16 20:29:29,260 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from FrontHub-3
2022-09-16 20:29:29,260 INFO  ExportHelperExtension.cs: 1136 - Found 33 in FrontHub-3
2022-09-16 20:29:29,261 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in FrontHub-3
2022-09-16 20:29:29,261 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from BackHub-2
2022-09-16 20:29:29,261 INFO  ExportHelperExtension.cs: 1136 - Found 31 in BackHub-2
2022-09-16 20:29:29,261 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in BackHub-2
2022-09-16 20:29:29,262 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from V3_3_outer_reduced-2
2022-09-16 20:29:29,262 INFO  ExportHelperExtension.cs: 1136 - Found 28 in V3_3_outer_reduced-2
2022-09-16 20:29:29,263 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in V3_3_outer_reduced-2
2022-09-16 20:29:29,263 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from motor_brackets2_roll-1
2022-09-16 20:29:29,263 INFO  ExportHelperExtension.cs: 1136 - Found 40 in motor_brackets2_roll-1
2022-09-16 20:29:29,263 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in motor_brackets2_roll-1
2022-09-16 20:29:29,263 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from controller_case-1
2022-09-16 20:29:29,264 INFO  ExportHelperExtension.cs: 1136 - Found 43 in controller_case-1
2022-09-16 20:29:29,264 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in controller_case-1
2022-09-16 20:29:29,264 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from skull_back_V3.3-1
2022-09-16 20:29:29,264 INFO  ExportHelperExtension.cs: 1136 - Found 82 in skull_back_V3.3-1
2022-09-16 20:29:29,265 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in skull_back_V3.3-1
2022-09-16 20:29:29,265 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from neck_3DOF
2022-09-16 20:29:29,265 INFO  ExportHelperExtension.cs: 1136 - Found 95 in neck_3DOF
2022-09-16 20:29:29,266 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in neck_3DOF
2022-09-16 20:29:29,266 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-09-16 20:29:29,266 INFO  ExportHelperExtension.cs: 1160 - 20 components to check
2022-09-16 20:29:29,266 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from bearings-1
2022-09-16 20:29:29,266 INFO  ExportHelperExtension.cs: 1136 - Found 25 in bearings-1
2022-09-16 20:29:29,267 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in bearings-1
2022-09-16 20:29:29,267 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from FrontHub-2
2022-09-16 20:29:29,267 INFO  ExportHelperExtension.cs: 1136 - Found 33 in FrontHub-2
2022-09-16 20:29:29,267 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in FrontHub-2
2022-09-16 20:29:29,267 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from motor_module-1
2022-09-16 20:29:29,268 INFO  ExportHelperExtension.cs: 1136 - Found 38 in motor_module-1
2022-09-16 20:29:29,268 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in motor_module-1
2022-09-16 20:29:29,268 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from motor_brackets-1
2022-09-16 20:29:29,268 INFO  ExportHelperExtension.cs: 1136 - Found 51 in motor_brackets-1
2022-09-16 20:29:29,269 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in motor_brackets-1
2022-09-16 20:29:29,269 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from LX-224 Servo-2
2022-09-16 20:29:29,269 INFO  ExportHelperExtension.cs: 1136 - Found 64 in LX-224 Servo-2
2022-09-16 20:29:29,269 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in LX-224 Servo-2
2022-09-16 20:29:29,270 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from LX-224 Servo-3
2022-09-16 20:29:29,270 INFO  ExportHelperExtension.cs: 1136 - Found 64 in LX-224 Servo-3
2022-09-16 20:29:29,270 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in LX-224 Servo-3
2022-09-16 20:29:29,270 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from BackHub-1
2022-09-16 20:29:29,270 INFO  ExportHelperExtension.cs: 1136 - Found 31 in BackHub-1
2022-09-16 20:29:29,271 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in BackHub-1
2022-09-16 20:29:29,271 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from FrontHub-1
2022-09-16 20:29:29,271 INFO  ExportHelperExtension.cs: 1136 - Found 33 in FrontHub-1
2022-09-16 20:29:29,271 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in FrontHub-1
2022-09-16 20:29:29,271 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from base_l2-1
2022-09-16 20:29:29,272 INFO  ExportHelperExtension.cs: 1136 - Found 32 in base_l2-1
2022-09-16 20:29:29,272 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in base_l2-1
2022-09-16 20:29:29,272 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from base-1
2022-09-16 20:29:29,272 INFO  ExportHelperExtension.cs: 1136 - Found 43 in base-1
2022-09-16 20:29:29,273 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in base-1
2022-09-16 20:29:29,273 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Small Servo Controller Board-1
2022-09-16 20:29:29,273 INFO  ExportHelperExtension.cs: 1136 - Found 74 in Small Servo Controller Board-1
2022-09-16 20:29:29,273 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Small Servo Controller Board-1
2022-09-16 20:29:29,274 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from LX-224 Servo-1
2022-09-16 20:29:29,274 INFO  ExportHelperExtension.cs: 1136 - Found 64 in LX-224 Servo-1
2022-09-16 20:29:29,274 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in LX-224 Servo-1
2022-09-16 20:29:29,274 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from mid_rod-1
2022-09-16 20:29:29,274 INFO  ExportHelperExtension.cs: 1136 - Found 39 in mid_rod-1
2022-09-16 20:29:29,275 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in mid_rod-1
2022-09-16 20:29:29,275 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from FrontHub-3
2022-09-16 20:29:29,275 INFO  ExportHelperExtension.cs: 1136 - Found 33 in FrontHub-3
2022-09-16 20:29:29,275 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in FrontHub-3
2022-09-16 20:29:29,276 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from BackHub-2
2022-09-16 20:29:29,276 INFO  ExportHelperExtension.cs: 1136 - Found 31 in BackHub-2
2022-09-16 20:29:29,276 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in BackHub-2
2022-09-16 20:29:29,276 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from V3_3_outer_reduced-2
2022-09-16 20:29:29,276 INFO  ExportHelperExtension.cs: 1136 - Found 28 in V3_3_outer_reduced-2
2022-09-16 20:29:29,277 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in V3_3_outer_reduced-2
2022-09-16 20:29:29,277 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from motor_brackets2_roll-1
2022-09-16 20:29:29,277 INFO  ExportHelperExtension.cs: 1136 - Found 40 in motor_brackets2_roll-1
2022-09-16 20:29:29,277 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in motor_brackets2_roll-1
2022-09-16 20:29:29,277 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from controller_case-1
2022-09-16 20:29:29,277 INFO  ExportHelperExtension.cs: 1136 - Found 43 in controller_case-1
2022-09-16 20:29:29,277 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in controller_case-1
2022-09-16 20:29:29,277 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from skull_back_V3.3-1
2022-09-16 20:29:29,279 INFO  ExportHelperExtension.cs: 1136 - Found 82 in skull_back_V3.3-1
2022-09-16 20:29:29,279 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in skull_back_V3.3-1
2022-09-16 20:29:29,800 INFO  SwAddin.cs: 339 - Loading config tree
2022-09-16 20:29:29,803 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2022-09-16 20:29:29,805 INFO  SwAddin.cs: 344 - Showing property manager
2022-09-16 20:30:09,174 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-16 20:30:32,936 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-16 20:30:34,608 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-16 20:31:23,585 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-16 20:32:26,079 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-16 20:32:31,415 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-16 20:32:45,183 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2022-09-16 20:32:45,291 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-09-16 20:41:43,064 INFO  SwAddin.cs: 294 - Assembly export called for file neck_3DOF
2022-09-16 20:41:45,654 INFO  SwAddin.cs: 313 - Saving assembly
2022-09-16 20:41:46,097 INFO  SwAddin.cs: 316 - Opening property manager
2022-09-16 20:41:46,099 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from neck_3DOF
2022-09-16 20:41:46,099 INFO  ExportHelperExtension.cs: 1136 - Found 96 in neck_3DOF
2022-09-16 20:41:46,100 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in neck_3DOF
2022-09-16 20:41:46,100 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-09-16 20:41:46,100 INFO  ExportHelperExtension.cs: 1160 - 20 components to check
2022-09-16 20:41:46,100 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from bearings-1
2022-09-16 20:41:46,100 INFO  ExportHelperExtension.cs: 1136 - Found 25 in bearings-1
2022-09-16 20:41:46,100 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in bearings-1
2022-09-16 20:41:46,101 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from FrontHub-2
2022-09-16 20:41:46,101 INFO  ExportHelperExtension.cs: 1136 - Found 33 in FrontHub-2
2022-09-16 20:41:46,101 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in FrontHub-2
2022-09-16 20:41:46,102 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from motor_module-1
2022-09-16 20:41:46,102 INFO  ExportHelperExtension.cs: 1136 - Found 38 in motor_module-1
2022-09-16 20:41:46,102 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in motor_module-1
2022-09-16 20:41:46,102 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from motor_brackets-1
2022-09-16 20:41:46,103 INFO  ExportHelperExtension.cs: 1136 - Found 51 in motor_brackets-1
2022-09-16 20:41:46,103 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in motor_brackets-1
2022-09-16 20:41:46,103 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from LX-224 Servo-2
2022-09-16 20:41:46,104 INFO  ExportHelperExtension.cs: 1136 - Found 64 in LX-224 Servo-2
2022-09-16 20:41:46,104 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in LX-224 Servo-2
2022-09-16 20:41:46,104 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from LX-224 Servo-3
2022-09-16 20:41:46,104 INFO  ExportHelperExtension.cs: 1136 - Found 64 in LX-224 Servo-3
2022-09-16 20:41:46,104 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in LX-224 Servo-3
2022-09-16 20:41:46,104 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from BackHub-1
2022-09-16 20:41:46,104 INFO  ExportHelperExtension.cs: 1136 - Found 31 in BackHub-1
2022-09-16 20:41:46,105 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in BackHub-1
2022-09-16 20:41:46,105 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from FrontHub-1
2022-09-16 20:41:46,105 INFO  ExportHelperExtension.cs: 1136 - Found 33 in FrontHub-1
2022-09-16 20:41:46,106 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in FrontHub-1
2022-09-16 20:41:46,106 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from base_l2-1
2022-09-16 20:41:46,106 INFO  ExportHelperExtension.cs: 1136 - Found 32 in base_l2-1
2022-09-16 20:41:46,106 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in base_l2-1
2022-09-16 20:41:46,107 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from base-1
2022-09-16 20:41:46,107 INFO  ExportHelperExtension.cs: 1136 - Found 45 in base-1
2022-09-16 20:41:46,107 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in base-1
2022-09-16 20:41:46,108 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Small Servo Controller Board-1
2022-09-16 20:41:46,108 INFO  ExportHelperExtension.cs: 1136 - Found 74 in Small Servo Controller Board-1
2022-09-16 20:41:46,108 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Small Servo Controller Board-1
2022-09-16 20:41:46,109 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from LX-224 Servo-1
2022-09-16 20:41:46,109 INFO  ExportHelperExtension.cs: 1136 - Found 64 in LX-224 Servo-1
2022-09-16 20:41:46,109 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in LX-224 Servo-1
2022-09-16 20:41:46,109 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from mid_rod-1
2022-09-16 20:41:46,110 INFO  ExportHelperExtension.cs: 1136 - Found 39 in mid_rod-1
2022-09-16 20:41:46,110 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in mid_rod-1
2022-09-16 20:41:46,110 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from FrontHub-3
2022-09-16 20:41:46,111 INFO  ExportHelperExtension.cs: 1136 - Found 33 in FrontHub-3
2022-09-16 20:41:46,111 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in FrontHub-3
2022-09-16 20:41:46,111 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from BackHub-2
2022-09-16 20:41:46,111 INFO  ExportHelperExtension.cs: 1136 - Found 31 in BackHub-2
2022-09-16 20:41:46,112 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in BackHub-2
2022-09-16 20:41:46,112 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from V3_3_outer_reduced-2
2022-09-16 20:41:46,112 INFO  ExportHelperExtension.cs: 1136 - Found 28 in V3_3_outer_reduced-2
2022-09-16 20:41:46,116 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in V3_3_outer_reduced-2
2022-09-16 20:41:46,116 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from motor_brackets2_roll-1
2022-09-16 20:41:46,134 INFO  ExportHelperExtension.cs: 1136 - Found 40 in motor_brackets2_roll-1
2022-09-16 20:41:46,134 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in motor_brackets2_roll-1
2022-09-16 20:41:46,135 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from controller_case-1
2022-09-16 20:41:46,135 INFO  ExportHelperExtension.cs: 1136 - Found 43 in controller_case-1
2022-09-16 20:41:46,136 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in controller_case-1
2022-09-16 20:41:46,136 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from skull_back_V3.3-1
2022-09-16 20:41:46,136 INFO  ExportHelperExtension.cs: 1136 - Found 82 in skull_back_V3.3-1
2022-09-16 20:41:46,137 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in skull_back_V3.3-1
2022-09-16 20:41:46,137 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from neck_3DOF
2022-09-16 20:41:46,138 INFO  ExportHelperExtension.cs: 1136 - Found 96 in neck_3DOF
2022-09-16 20:41:46,138 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in neck_3DOF
2022-09-16 20:41:46,138 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-09-16 20:41:46,139 INFO  ExportHelperExtension.cs: 1160 - 20 components to check
2022-09-16 20:41:46,139 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from bearings-1
2022-09-16 20:41:46,139 INFO  ExportHelperExtension.cs: 1136 - Found 25 in bearings-1
2022-09-16 20:41:46,140 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in bearings-1
2022-09-16 20:41:46,140 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from FrontHub-2
2022-09-16 20:41:46,140 INFO  ExportHelperExtension.cs: 1136 - Found 33 in FrontHub-2
2022-09-16 20:41:46,140 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in FrontHub-2
2022-09-16 20:41:46,141 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from motor_module-1
2022-09-16 20:41:46,141 INFO  ExportHelperExtension.cs: 1136 - Found 38 in motor_module-1
2022-09-16 20:41:46,141 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in motor_module-1
2022-09-16 20:41:46,142 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from motor_brackets-1
2022-09-16 20:41:46,142 INFO  ExportHelperExtension.cs: 1136 - Found 51 in motor_brackets-1
2022-09-16 20:41:46,142 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in motor_brackets-1
2022-09-16 20:41:46,143 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from LX-224 Servo-2
2022-09-16 20:41:46,143 INFO  ExportHelperExtension.cs: 1136 - Found 64 in LX-224 Servo-2
2022-09-16 20:41:46,144 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in LX-224 Servo-2
2022-09-16 20:41:46,144 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from LX-224 Servo-3
2022-09-16 20:41:46,144 INFO  ExportHelperExtension.cs: 1136 - Found 64 in LX-224 Servo-3
2022-09-16 20:41:46,145 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in LX-224 Servo-3
2022-09-16 20:41:46,145 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from BackHub-1
2022-09-16 20:41:46,145 INFO  ExportHelperExtension.cs: 1136 - Found 31 in BackHub-1
2022-09-16 20:41:46,145 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in BackHub-1
2022-09-16 20:41:46,146 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from FrontHub-1
